date,year,month,day,x_bng,y_bng,latitude,longitude,dist_from_uni_m,rainfall_mm
2023-01-14,2023,1,14,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,7.049371107250293
2023-01-14,2023,1,14,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,6.425148467550077
2023-01-14,2023,1,14,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,7.173835608613014
2023-01-15,2023,1,15,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.2766154017679717
2023-01-15,2023,1,15,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.28562456775205725
2023-01-15,2023,1,15,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.12449497812855301
2023-01-15,2023,1,15,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.2750003445039206
2023-01-16,2023,1,16,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.0003480401994089951
2023-01-16,2023,1,16,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,9.490823134451128e-05
2023-01-16,2023,1,16,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.0003075003699223709
2023-01-16,2023,1,16,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.000450730447239257
2023-01-17,2023,1,17,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.012002327419936579
2023-01-17,2023,1,17,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.0024710656204035963
2023-01-17,2023,1,17,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.010970017159583633
2023-01-17,2023,1,17,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.010553195292272943
2023-01-18,2023,1,18,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.000992563412502457
2023-01-18,2023,1,18,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.00019491339262212774
2023-01-18,2023,1,18,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.0014020400504314145
2023-01-18,2023,1,18,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.0013869529877492408
2023-01-19,2023,1,19,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.0042856052451372365
2023-01-19,2023,1,19,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.0016855475632658974
2023-01-19,2023,1,19,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.0044674751253402905
2023-01-19,2023,1,19,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.00944928925990614
2023-01-20,2023,1,20,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.15123672364594737
2023-01-20,2023,1,20,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.19837289179446033
2023-01-20,2023,1,20,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.17164439558812375
2023-01-20,2023,1,20,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.18043357921419612
2023-01-21,2023,1,21,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.4628196376055908
2023-01-21,2023,1,21,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.23816788392851204
2023-01-21,2023,1,21,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.8937631910652724
2023-01-21,2023,1,21,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.5637498082974937
2023-01-22,2023,1,22,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.3801589970991723
2023-01-22,2023,1,22,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.1626222505148556
2023-01-22,2023,1,22,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,1.9482414297222426
2023-01-22,2023,1,22,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,1.3329256503607496
2023-01-23,2023,1,23,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.5159667064399311
2023-01-23,2023,1,23,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.2467367063936874
2023-01-23,2023,1,23,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.914597517845131
2023-01-23,2023,1,23,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.6078280555482606
2023-01-24,2023,1,24,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.6666003088828185
2023-01-24,2023,1,24,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,1.1167829629002146
2023-01-24,2023,1,24,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,2.061455612979745
2023-01-24,2023,1,24,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,2.178643354867125
2023-01-25,2023,1,25,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.030197474134033744
2023-01-25,2023,1,25,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.012067772439128674
2023-01-25,2023,1,25,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.022077171386054584
2023-01-25,2023,1,25,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.03769775903901046
2023-01-26,2023,1,26,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.1605105667684718
2023-01-26,2023,1,26,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.1640045562235664
2023-01-26,2023,1,26,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.15490325824945528
2023-01-26,2023,1,26,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.13542732984288294
2023-01-27,2023,1,27,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.729291502692848
2023-01-27,2023,1,27,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.8047286920889922
2023-01-27,2023,1,27,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.9716482266726033
2023-01-27,2023,1,27,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.7900519405605526
2023-01-28,2023,1,28,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.04318545362430294
2023-01-28,2023,1,28,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.004036630098388921
2023-01-28,2023,1,28,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.01907962289900686
2023-01-28,2023,1,28,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.03803209365158474
2023-01-29,2023,1,29,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,4.233939424460979
2023-01-29,2023,1,29,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,4.094379354641128
2023-01-29,2023,1,29,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,4.372565829066834
2023-01-29,2023,1,29,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,3.9547491513765025
2023-01-30,2023,1,30,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,4.870767175635468
2023-01-30,2023,1,30,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,4.531931043246491
2023-01-30,2023,1,30,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,5.259401668352934
2023-01-30,2023,1,30,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,5.412863846728842
2023-01-31,2023,1,31,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,15.343873959013676
2023-01-31,2023,1,31,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,16.24251613446776
2023-01-31,2023,1,31,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,15.377922881091314
2023-01-31,2023,1,31,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,15.447877840080539
2023-02-01,2023,2,1,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,4.072086024769757
2023-02-01,2023,2,1,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,3.4740060200029905
2023-02-01,2023,2,1,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,4.40936077408063
2023-02-01,2023,2,1,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,4.40048346398494
2023-02-02,2023,2,2,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,3.321292947563593
2023-02-02,2023,2,2,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,3.43299122856902
2023-02-02,2023,2,2,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,1.574354575269861
2023-02-02,2023,2,2,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,2.3923669213736627
2023-02-03,2023,2,3,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.13699296061090963
2023-02-03,2023,2,3,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.08128021472073538
2023-02-03,2023,2,3,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.3433774940440209
2023-02-03,2023,2,3,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.2629046512751981
2023-02-04,2023,2,4,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.9521621224163941
2023-02-04,2023,2,4,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.8393996315048847
2023-02-04,2023,2,4,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.9326915875597148
2023-02-04,2023,2,4,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.9777238371833179
2023-02-05,2023,2,5,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.07865133243392125
2023-02-05,2023,2,5,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.1924752397336074
2023-02-05,2023,2,5,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.06316377556674505
2023-02-05,2023,2,5,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.1605406839140366
2023-02-06,2023,2,6,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.06448296068564412
2023-02-06,2023,2,6,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.009548441626399909
2023-02-06,2023,2,6,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.050454224577187436
2023-02-06,2023,2,6,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.05438462592824556
2023-02-07,2023,2,7,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.07967424313760105
2023-02-07,2023,2,7,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.05226715648163208
2023-02-07,2023,2,7,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.2728257629865661
2023-02-07,2023,2,7,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.20892419515009686
2023-02-08,2023,2,8,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,2.8140469954945075
2023-02-08,2023,2,8,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,2.6002544594516257
2023-02-08,2023,2,8,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,2.889164313584838
2023-02-08,2023,2,8,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,2.871908727937758
2023-02-09,2023,2,9,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.0681414138105092
2023-02-09,2023,2,9,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.44438393609660837
2023-02-09,2023,2,9,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.7523772323598786
2023-02-09,2023,2,9,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.8894763967434635
2023-02-10,2023,2,10,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.1788260159056796
2023-02-10,2023,2,10,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.6573069298206979
2023-02-10,2023,2,10,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.7993500112549756
2023-02-10,2023,2,10,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,1.132439636100388
2023-02-11,2023,2,11,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.23397825912261205
2023-02-11,2023,2,11,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.1717977616973076
2023-02-11,2023,2,11,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.09677089033419921
2023-02-11,2023,2,11,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.14207165360263066
2023-02-12,2023,2,12,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.00021852011153225914
2023-02-12,2023,2,12,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.00010402384897860331
2023-02-12,2023,2,12,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.0013693894715007687
2023-02-12,2023,2,12,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.0013853049075243883
2023-02-13,2023,2,13,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,3.2301870289258215e-05
2023-02-13,2023,2,13,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,4.5433968932273896e-05
2023-02-13,2023,2,13,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.00010695006355488172
2023-02-13,2023,2,13,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.0002502005532679992
2023-02-14,2023,2,14,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.850628108603428
2023-02-14,2023,2,14,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,1.3979631626761975
2023-02-14,2023,2,14,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,1.7565170702708228
2023-02-14,2023,2,14,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,1.6010035684385078
2023-02-15,2023,2,15,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.5592334195584746
2023-02-15,2023,2,15,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.5292777422070764
2023-02-15,2023,2,15,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.907218033308099
2023-02-15,2023,2,15,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.8334185403271751
2023-02-16,2023,2,16,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,12.29574692446481
2023-02-16,2023,2,16,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,9.704802807378165
2023-02-16,2023,2,16,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,13.067240263127204
2023-02-16,2023,2,16,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,12.926827301275141
2023-02-17,2023,2,17,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,10.615844477359683
2023-02-17,2023,2,17,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,10.856382471003897
2023-02-17,2023,2,17,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,10.86782990178456
2023-02-17,2023,2,17,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,11.331649647400537
2023-02-18,2023,2,18,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,3.7342695672354145
2023-02-18,2023,2,18,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,3.2430712616373167
2023-02-18,2023,2,18,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,3.259964388165128
2023-02-18,2023,2,18,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,3.252161071809742
2023-02-19,2023,2,19,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.16791863453750977
2023-02-19,2023,2,19,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.04688350148077956
2023-02-19,2023,2,19,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.4390142232986164
2023-02-19,2023,2,19,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.5900627124494084
2023-02-20,2023,2,20,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,1.5096210743426755
2023-02-20,2023,2,20,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.2291890710514375
2023-02-20,2023,2,20,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,1.549710867495838
2023-02-20,2023,2,20,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,1.5338138929489014
2023-02-21,2023,2,21,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,2.5186159530962393
2023-02-21,2023,2,21,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,2.400076348603782
2023-02-21,2023,2,21,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,2.035323236065961
2023-02-21,2023,2,21,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,2.329109960251168
2023-02-22,2023,2,22,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.003665844948217821
2023-02-22,2023,2,22,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.0031685843278651247
2023-02-22,2023,2,22,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.006689142234093265
2023-02-22,2023,2,22,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.012991154521718838
2023-02-23,2023,2,23,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.05089642315870215
2023-02-23,2023,2,23,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.003240339389224478
2023-02-23,2023,2,23,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.01812335041028209
2023-02-23,2023,2,23,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.011914729112608385
2023-02-24,2023,2,24,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,4.343387307514662e-06
2023-02-24,2023,2,24,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.0
2023-02-24,2023,2,24,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,1.7800386917140443e-05
2023-02-24,2023,2,24,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,2.8347867954679247e-06
2023-02-25,2023,2,25,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,7.030191756875226e-05
2023-02-25,2023,2,25,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,5.479855651736206e-05
2023-02-25,2023,2,25,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.00015556673965004276
2023-02-25,2023,2,25,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.0002230681942254136
2023-02-26,2023,2,26,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,8.701954096817587e-05
2023-02-26,2023,2,26,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.00012365641536783026
2023-02-26,2023,2,26,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.00019485795189009398
2023-02-26,2023,2,26,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.0004971785879462672
2023-02-27,2023,2,27,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.00949807121404429
2023-02-27,2023,2,27,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.005180219571978714
2023-02-27,2023,2,27,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,0.010418644424103765
2023-02-27,2023,2,27,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,0.01441784316707543
2023-02-28,2023,2,28,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,3.066806557291466e-05
2023-02-28,2023,2,28,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,3.413007973934351e-05
2023-02-28,2023,2,28,257500.0,667500.0,55.879574159628305,-4.278197631229293,4283.844651711825,5.4240440224464544e-05
2023-02-28,2023,2,28,262500.0,667500.0,55.88102684588964,-4.198328199669799,2919.1308638017586,9.621194689868855e-05
2023-03-01,2023,3,1,257500.0,662500.0,55.83467987242347,-4.275570996161421,4290.841991963815,0.001364856957853119
2023-03-01,2023,3,1,262500.0,662500.0,55.83613012441601,-4.195793465818992,2929.3898682148815,0.0024067518137401876
